customer_id,age,monthly_income,avg_account_balance,transactions_per_month,credit_card_spend,loan_status,days_since_last_txn
C00553,56,101533,1629233,14,23867,No Loan,156
C00554,43,103286,709177,46,371651,Home Loan,5
C00555,36,61979,1943108,35,1208,Home Loan,68
C00556,59,42837,238982,29,175157,Home Loan,57
C00557,62,166069,1792139,12,327716,No Loan,42
C00558,59,124975,210383,44,458450,No Loan,71
C00559,34,196111,296799,66,83748,No Loan,90
C00560,51,40923,193874,2,142324,Personal Loan,36
C00561,25,28876,1625496,59,85261,Home Loan,57
C00562,55,80973,936697,17,400222,Personal Loan,126
C00563,43,153959,216284,10,244443,No Loan,36
C00564,49,62422,1739712,18,220667,Car Loan,153
C00565,63,71413,441441,22,333027,Car Loan,169
C00566,31,122484,1244658,58,32171,No Loan,15
C00567,38,153913,218807,53,28517,Personal Loan,149
C00568,32,48756,1250099,1,155346,Home Loan,109
C00569,29,91576,1757748,61,426793,Personal Loan,150
C00570,30,138248,478818,31,27648,Car Loan,174
C00571,64,30304,1334615,31,331798,No Loan,130
C00572,37,50341,943713,66,280054,Personal Loan,11
C00573,58,155830,1289468,19,257471,Personal Loan,22
C00574,27,168082,1791272,53,209691,Home Loan,110
C00575,33,147039,247718,76,49647,Home Loan,138
C00576,60,182730,722167,74,471939,Car Loan,51
C00577,62,152447,552374,22,424,No Loan,177
C00578,29,119485,1139213,23,182971,Home Loan,126
C00579,47,42092,480243,15,26641,No Loan,173
C00580,22,151562,1736143,26,427966,No Loan,28
C00581,25,23729,374478,3,384560,No Loan,120
C00582,49,157046,1729833,20,474670,Home Loan,173
C00583,57,138222,592371,40,154226,Car Loan,143
C00584,58,105216,1148604,39,179238,No Loan,178
C00585,39,103860,1906965,72,405208,No Loan,100
C00586,28,116870,1675415,18,296145,Home Loan,10
C00587,21,41398,1918514,41,14546,Personal Loan,138
C00588,42,54650,667643,70,172596,Car Loan,88
C00589,37,172364,1671888,27,461771,No Loan,57
C00590,27,123889,1921489,15,1304,No Loan,18
C00591,45,23159,267399,37,122722,No Loan,159
C00592,24,118162,1568728,58,374592,No Loan,49
C00593,56,122834,212627,5,442500,No Loan,121
C00594,26,168137,1593351,73,344512,No Loan,71
C00595,51,41638,1554125,7,88327,No Loan,54
C00596,39,21073,1597210,41,272166,No Loan,168
C00597,64,197583,826482,10,206958,Car Loan,98
C00598,59,49320,275888,62,77354,No Loan,69
C00599,47,54924,422972,26,426833,No Loan,148
C00600,30,191806,1115172,68,120045,Home Loan,116
C00601,46,88116,1792333,24,331642,Personal Loan,25
C00602,39,191097,1996226,78,189896,Personal Loan,128
C00603,59,22159,1435360,41,123780,Personal Loan,154
C00604,23,68940,846464,65,201462,Home Loan,177
C00605,33,99436,834119,17,34307,Home Loan,113
C00606,48,34678,182175,24,247659,Personal Loan,64
C00607,40,198276,1206624,27,260956,Home Loan,9
C00608,48,163093,1902871,7,461696,No Loan,94
C00609,28,157844,398807,73,119645,No Loan,120
C00610,61,87163,1059853,12,415543,Home Loan,125
C00611,59,174536,853292,3,265388,No Loan,36
C00612,21,71137,138332,79,415936,Car Loan,68
C00613,23,181304,1294091,10,25090,No Loan,40
C00614,33,81497,1838441,33,326421,No Loan,173
C00615,48,120485,1774819,46,111559,Car Loan,44
C00616,45,125468,291885,59,99895,No Loan,122
C00617,53,20901,386864,52,122641,Car Loan,125
C00618,58,107980,1352931,6,441752,Car Loan,26
C00619,26,127594,769752,2,269999,Home Loan,83
C00620,64,22881,787733,29,253555,Personal Loan,135
C00621,52,49863,439758,40,385107,Personal Loan,48
C00622,41,156694,1322589,61,249502,Home Loan,95
C00623,36,152450,1540410,68,258845,Home Loan,120
C00624,41,65201,354760,68,378959,Personal Loan,113
C00625,31,79251,99515,29,394817,Car Loan,13
C00626,57,92572,1204070,62,425168,Personal Loan,61
C00627,56,59255,1744549,60,111113,Car Loan,42
C00628,55,83212,1241664,41,312518,No Loan,154
C00629,39,70210,1637974,65,398906,No Loan,95
C00630,40,145629,224601,64,12521,No Loan,26
C00631,38,42499,738282,79,100146,No Loan,67
C00632,61,122552,301177,63,207091,Home Loan,126
C00633,34,81360,1885221,48,401274,No Loan,47
C00634,35,155675,1314281,20,144776,Car Loan,66
C00635,51,147466,1508785,37,58933,No Loan,24
C00636,21,105473,17938,64,71101,No Loan,118
C00637,23,163704,1184418,5,43856,No Loan,151
C00638,36,181679,999199,34,37256,Personal Loan,8
C00639,43,111873,1317994,39,319496,No Loan,135
C00640,31,85756,1924398,67,258660,No Loan,94
C00641,32,198066,430031,62,423831,Personal Loan,58
C00642,30,76344,1522810,24,121638,No Loan,16
C00643,52,158421,1203609,3,238282,No Loan,170
C00644,36,91154,1073620,71,264071,Home Loan,94
C00645,28,47464,1152948,67,408728,No Loan,131
C00646,58,193696,944479,79,270445,No Loan,100
C00647,32,141897,1330426,50,86849,No Loan,135
C00648,44,57344,1190622,29,205065,No Loan,41
C00649,48,103791,343608,74,464244,Personal Loan,48
C00650,28,175371,550501,32,330903,No Loan,5
C00651,48,199047,1579814,39,350191,Home Loan,72
C00652,56,152534,1307619,9,349135,Car Loan,169
C00653,46,140209,1793949,14,325202,No Loan,31
C00654,28,101441,1850419,68,492474,Car Loan,142
C00655,48,110456,1968611,64,458142,No Loan,81
C00656,48,101788,1009735,20,416650,No Loan,68
C00657,57,191653,1378464,28,292485,No Loan,113
C00658,61,34175,678131,14,369989,No Loan,26
C00659,56,157263,1516602,44,408223,Personal Loan,65
C00660,47,103434,826485,77,362022,No Loan,155
C00661,37,104518,253966,39,157871,Home Loan,151
C00662,29,86537,450292,28,317964,Personal Loan,50
C00663,53,135721,1191693,64,408890,No Loan,148
C00664,40,67645,1373343,32,408642,Personal Loan,158
C00665,33,43283,1083290,9,465847,Car Loan,74
C00666,48,106971,694746,28,306935,No Loan,49
C00667,49,112759,1425003,17,220712,No Loan,91
C00668,33,122780,1324282,77,3255,No Loan,111
C00669,55,181096,322192,55,164898,No Loan,167
C00670,26,50734,360439,10,493477,No Loan,67
C00671,38,20515,17026,6,481784,No Loan,105
C00672,25,130782,111147,48,267088,Personal Loan,143
C00673,45,86727,1609453,75,431042,Personal Loan,75
C00674,22,129164,1686063,67,292641,Personal Loan,85
C00675,30,66216,888706,41,289867,No Loan,106
C00676,50,91833,293988,79,428503,No Loan,55
C00677,25,78755,1994527,60,273989,No Loan,79
C00678,53,47856,357559,77,351977,No Loan,23
C00679,21,93870,1262150,42,461322,Car Loan,27
C00680,38,175234,1267916,71,355183,No Loan,120
C00681,52,157080,59708,28,466202,No Loan,92
C00682,31,27987,462141,13,216879,No Loan,84
C00683,41,116502,1648689,15,237079,Home Loan,111
C00684,46,154404,1629438,36,55569,Home Loan,121
C00685,45,86323,1401268,15,81434,No Loan,88
C00686,42,190062,417028,75,210997,No Loan,30
C00687,47,29873,1285985,56,244790,No Loan,142
C00688,33,187516,1764245,4,418679,Personal Loan,110
C00689,53,186412,1642094,52,262888,Car Loan,41
C00690,54,125219,1308027,10,481556,Personal Loan,101
C00691,61,25033,832013,45,429498,Personal Loan,49
C00692,55,93324,1300750,29,52082,No Loan,123
C00693,21,35689,444844,53,447905,No Loan,132
C00694,41,129756,1273276,29,338551,Home Loan,175
C00695,26,20066,292249,23,79072,No Loan,12
C00696,48,134159,1919838,57,481849,Car Loan,31
C00697,37,196318,519539,50,326910,No Loan,78
C00698,25,27533,336301,21,65711,No Loan,90
C00699,51,135828,1479234,43,265361,Personal Loan,157
C00700,25,79658,1048840,10,473858,No Loan,5
C00701,58,58498,1402955,76,423575,No Loan,24
C00702,23,129028,775802,30,112000,No Loan,155
C00703,43,31772,269491,51,315653,Personal Loan,149
C00704,57,109385,755382,33,455186,No Loan,67
C00705,57,32940,1887658,18,284501,No Loan,142
C00706,30,138027,153182,78,304498,Personal Loan,25
C00707,30,36932,198242,22,300714,No Loan,17
C00708,39,44648,927427,64,7034,Car Loan,72
C00709,37,52966,712161,21,16263,No Loan,61
C00710,41,178849,460987,1,435396,Personal Loan,67
C00711,34,183639,129926,15,181171,No Loan,47
C00712,29,168246,86147,36,205384,Home Loan,177
C00713,21,62598,1363855,47,75348,Personal Loan,62
C00714,33,164870,1597063,54,85275,Car Loan,133
C00715,24,168630,1980146,32,420141,No Loan,50
C00716,21,81084,1941591,58,251011,No Loan,11
C00717,60,195309,1236784,46,281719,Personal Loan,174
C00718,52,151250,1932298,54,22231,No Loan,125
C00719,54,37118,1483367,33,339079,No Loan,8
C00720,48,42616,225868,39,178803,Car Loan,6
C00721,51,151870,125787,23,285244,No Loan,156
C00722,28,27601,969237,43,141840,Car Loan,178
C00723,59,45363,119427,55,492051,No Loan,149
C00724,46,22795,153063,2,190409,Personal Loan,145
C00725,54,117462,682913,66,247457,Personal Loan,57
C00726,23,196336,1274358,38,249130,No Loan,39
C00727,32,122892,616781,29,50697,Car Loan,88
C00728,21,92833,1971714,67,11357,No Loan,30
C00729,64,23084,493633,71,460189,Home Loan,162
C00730,25,115865,804203,36,156018,Personal Loan,25
C00731,50,20731,1179183,29,217496,No Loan,105
C00732,50,152201,776122,37,71038,Car Loan,83
C00733,37,179094,940802,45,368056,No Loan,161
C00734,43,21605,84876,16,55149,Home Loan,75
C00735,35,97506,497108,31,5566,No Loan,143
C00736,57,64130,172071,34,122474,Home Loan,122
C00737,41,180337,1780823,50,303720,Personal Loan,41
C00738,34,183402,1899656,65,315462,No Loan,132
C00739,22,88469,460884,62,331694,Personal Loan,60
C00740,31,166259,1516166,43,389203,No Loan,43
C00741,59,176863,1514301,56,51408,No Loan,34
C00742,58,110436,1297298,15,446722,No Loan,107
C00743,54,132341,1550140,48,249070,No Loan,90
C00744,58,190939,342927,49,341293,No Loan,127
C00745,54,151965,573728,44,302311,No Loan,0
C00746,38,119694,560943,10,295843,No Loan,42
C00747,50,39773,572327,20,248089,No Loan,31
C00748,35,24239,322399,70,311689,No Loan,102
C00749,47,40863,77219,8,493985,Personal Loan,32
C00750,54,71415,715349,45,183501,Personal Loan,94
C00751,58,88968,1851252,34,376071,No Loan,108
C00752,53,80430,1672458,51,218422,Home Loan,65
C00753,44,21515,1374315,4,285530,Personal Loan,29
C00754,35,117206,699911,39,321417,Personal Loan,9
C00755,50,165677,723590,24,112312,No Loan,22
C00756,62,76240,371042,55,303729,No Loan,96
C00757,37,25586,1344091,26,392270,Home Loan,38
C00758,25,140419,1516150,25,235364,Home Loan,172
C00759,49,142374,164950,36,7509,No Loan,122
C00760,24,51186,172229,71,218924,No Loan,156
C00761,30,46928,1059490,74,242225,Personal Loan,157
C00762,37,142990,1268348,58,338751,Personal Loan,161
C00763,30,107029,1342900,12,224350,Home Loan,179
C00764,37,40711,926192,1,374529,No Loan,102
C00765,40,74962,1920227,50,209836,No Loan,21
C00766,44,40039,870048,25,208222,No Loan,4
C00767,25,56561,1281137,5,469053,No Loan,138
C00768,54,21577,1980996,68,255117,No Loan,159
C00769,26,127792,1241011,6,63305,Home Loan,151
C00770,22,179422,624501,26,363229,No Loan,138
C00771,33,184870,425576,55,304995,Home Loan,138
C00772,63,30785,567093,39,339054,No Loan,144
C00773,63,92227,411669,9,34407,No Loan,159
C00774,31,138680,1180175,45,308750,No Loan,82
C00775,43,81957,683063,14,107277,No Loan,154
C00776,36,85431,1243669,55,210590,Home Loan,31
C00777,51,168369,1127752,9,130204,No Loan,60
C00778,31,91894,99799,15,490010,No Loan,24
C00779,36,170653,627673,37,438868,No Loan,63
C00780,28,75192,764942,50,141320,No Loan,155
C00781,24,21462,1142495,72,272659,Home Loan,167
C00782,60,148848,929914,21,362722,No Loan,90
C00783,24,166583,610750,57,354489,Personal Loan,141
C00784,45,96106,184340,19,141902,Personal Loan,41
C00785,23,68665,694608,58,322775,No Loan,38
C00786,52,195486,1084735,6,362928,No Loan,1
C00787,23,101010,47039,4,125496,Home Loan,80
C00788,47,92573,762262,43,400015,Personal Loan,0
C00789,49,127803,1101376,42,205155,No Loan,108
C00790,52,139682,307905,3,228170,No Loan,159
C00791,39,33386,623914,1,407544,No Loan,124
C00792,41,144069,484319,55,405895,No Loan,63
C00793,25,74460,1171944,15,21058,No Loan,158
C00794,38,157293,704023,47,388370,No Loan,81
C00795,48,174546,1658767,46,228845,No Loan,77
C00796,62,135375,962916,58,308840,No Loan,110
C00797,42,132660,1172574,71,478658,No Loan,141
C00798,41,172117,246324,39,240035,Home Loan,15
C00799,26,111319,514662,3,38872,Personal Loan,53
C00800,21,136582,433583,30,54971,Car Loan,140
C00801,25,155994,1567096,35,344227,No Loan,123
C00802,61,173778,1976893,57,23306,Personal Loan,79
C00803,32,62771,1375614,29,421426,No Loan,78
C00804,46,72335,238229,50,45693,Personal Loan,158
C00805,54,72949,842876,62,290383,No Loan,148
C00806,34,115558,956773,52,93366,No Loan,126
C00807,46,166312,66748,14,331061,Car Loan,157
C00808,47,122272,1094766,35,362512,Personal Loan,22
C00809,29,22716,1093894,28,498109,Car Loan,37
C00810,46,167646,697378,58,225449,No Loan,156
C00811,42,195138,129078,30,138519,No Loan,76
C00812,50,171285,44759,7,479120,No Loan,31
C00813,63,91916,807930,39,151343,Personal Loan,111
C00814,37,70906,555277,69,459091,Personal Loan,105
C00815,46,20463,1549502,35,118469,Car Loan,90
C00816,56,183045,1734504,52,216582,No Loan,97
C00817,21,94694,384179,14,223117,Personal Loan,44
C00818,28,171723,858009,63,103434,No Loan,48
C00819,55,88694,372375,36,187915,No Loan,160
C00820,35,40008,1037203,24,288365,No Loan,3
C00821,42,90474,690459,40,258180,No Loan,145
C00822,34,58185,881332,29,457604,No Loan,63
C00823,46,107924,438855,53,354943,No Loan,155
C00824,48,54980,896111,22,56467,No Loan,107
C00825,43,42504,290626,72,335413,No Loan,120
C00826,34,74970,1384932,15,111414,No Loan,89
C00827,44,36766,1502053,69,332729,No Loan,55
C00828,22,136944,1033825,64,43086,No Loan,19
C00829,46,113922,485533,4,373081,Car Loan,76
C00830,34,162767,821480,75,86624,Car Loan,161
C00831,27,168868,925569,18,81144,No Loan,86
C00832,23,193615,1448828,42,638,Car Loan,137
C00833,43,165631,1613678,30,466461,Personal Loan,114
C00834,63,184211,720054,15,332823,No Loan,93
C00835,38,140494,1463716,70,194006,No Loan,149
C00836,58,28802,396637,55,328904,Car Loan,132
C00837,55,191277,1113780,53,47234,Personal Loan,171
C00838,35,54159,1610708,16,323193,Home Loan,113
C00839,45,31516,253827,73,325987,Home Loan,8
C00840,57,70492,250256,34,179119,No Loan,42
C00841,48,49086,349087,27,110406,No Loan,3
C00842,30,133758,26518,13,495765,No Loan,169
C00843,59,50480,415275,27,140813,No Loan,64
C00844,37,148023,1600916,73,251183,No Loan,97
C00845,59,130195,1834210,69,325148,No Loan,168
C00846,42,198838,599091,31,323633,No Loan,54
C00847,46,58737,76524,3,285135,No Loan,145
C00848,64,29265,753870,30,105711,No Loan,143
C00849,45,134165,1572431,21,419297,No Loan,86
C00850,37,139501,881004,6,122761,No Loan,173
C00851,33,90990,1979760,32,244166,No Loan,163
C00852,40,35386,596309,42,57304,Personal Loan,89
C00853,45,124718,740609,62,408858,Car Loan,43
C00854,24,57425,287187,32,258382,No Loan,4
C00855,30,141635,1055995,39,337247,No Loan,28
C00856,23,194326,1765828,64,369307,Home Loan,125
C00857,61,73634,1175407,30,497288,No Loan,3
C00858,38,198734,773976,63,248134,Home Loan,98
C00859,56,106988,1679663,31,118778,No Loan,48
C00860,42,126337,939644,40,410615,Home Loan,84
C00861,54,161215,441700,33,33103,Car Loan,135
C00862,28,166653,1248517,63,15330,Personal Loan,121
C00863,60,87443,1229858,25,409680,No Loan,179
C00864,64,49424,1897608,36,133206,Home Loan,115
C00865,39,108844,1956475,24,124679,Home Loan,148
C00866,62,61984,345641,58,49409,Home Loan,154
C00867,61,61505,637899,39,226270,No Loan,165
C00868,57,122478,1191135,46,184,Home Loan,132
C00869,26,82699,1900700,77,489139,No Loan,84
C00870,46,178029,591400,10,121529,No Loan,60
C00871,54,176536,953614,32,442490,Personal Loan,135
C00872,26,134012,1292616,36,237432,No Loan,85
C00873,57,174721,807792,28,334943,Personal Loan,17
C00874,53,193137,762739,16,55810,Personal Loan,131
C00875,42,54758,1799354,16,78727,No Loan,3
C00876,41,156668,1045206,18,200122,Personal Loan,164
C00877,26,36374,1398758,8,425950,Car Loan,126
C00878,26,138686,1560381,75,464829,No Loan,142
C00879,24,23775,995671,70,312690,Personal Loan,165
C00880,50,47388,270161,1,35120,No Loan,154
C00881,31,143800,353405,62,179556,No Loan,47
C00882,50,41029,196196,76,191635,No Loan,45
C00883,51,103981,1825282,38,337180,No Loan,45
C00884,44,73639,1799234,45,80528,No Loan,47
C00885,29,134010,1497741,58,186185,Car Loan,119
C00886,23,165717,1767204,1,184168,Personal Loan,131
C00887,51,51105,595608,32,10133,No Loan,18
C00888,60,164740,1288643,8,137477,No Loan,18
C00889,57,167032,1790237,40,423485,No Loan,41
C00890,56,146519,1871135,56,213482,No Loan,91
C00891,44,162429,1449988,63,96993,No Loan,4
C00892,51,122739,342232,74,115742,No Loan,47
C00893,26,71796,1234362,74,148157,No Loan,152
C00894,22,35804,1347641,36,35702,No Loan,25
C00895,40,147732,1844754,57,251147,Personal Loan,73
C00896,48,165698,859967,74,473099,Home Loan,108
C00897,31,179204,1118926,45,144574,No Loan,134
C00898,24,27951,186417,79,308623,No Loan,171
C00899,35,157521,245678,2,79384,No Loan,86
C00900,26,39065,348275,68,87957,Car Loan,154
C00901,50,121503,1075639,50,276570,Home Loan,169
C00902,58,125072,1694980,29,463447,Personal Loan,72
C00903,22,160202,1518528,10,245579,Car Loan,55
C00904,35,109360,1928921,27,409076,No Loan,130
C00905,31,82287,1394666,15,309009,Car Loan,125
C00906,28,188065,1230619,60,47404,No Loan,140
C00907,46,182947,139670,31,91246,No Loan,58
C00908,64,157126,15564,21,319567,Personal Loan,37
C00909,25,127357,771412,60,90947,No Loan,84
C00910,26,199589,756794,58,467595,Personal Loan,82
C00911,46,49670,1570515,41,31152,No Loan,85
C00912,24,69112,316869,46,474325,Personal Loan,0
C00913,39,108388,1663998,45,366014,No Loan,177
C00914,40,109156,110940,26,292881,No Loan,136
C00915,53,179379,982444,51,54325,Car Loan,127
C00916,40,67922,591373,36,169839,Home Loan,52
C00917,32,113348,1595726,52,224864,Car Loan,87
C00918,21,99335,1325985,51,233242,Personal Loan,137
C00919,46,46312,1194353,3,434921,Personal Loan,83
C00920,34,86985,191351,14,133074,Personal Loan,76
C00921,58,150744,1640335,49,344303,No Loan,28
C00922,57,120963,1144656,77,191309,No Loan,35
C00923,31,191349,478050,1,378776,No Loan,26
C00924,56,51551,461195,57,317857,Home Loan,145
C00925,33,109813,322972,17,41815,No Loan,17
C00926,63,121025,1544998,50,458213,Car Loan,117
C00927,23,144342,1432604,14,454075,No Loan,136
C00928,53,196284,1685871,59,245301,Personal Loan,66
C00929,26,29637,1623968,3,194308,No Loan,134
C00930,30,63258,1618798,40,349931,No Loan,57
C00931,25,186765,783894,66,340387,Car Loan,29
C00932,43,160896,1954428,34,482869,No Loan,72
C00933,30,149553,1583914,9,22743,No Loan,122
C00934,64,46950,1752888,21,318883,No Loan,81
C00935,22,174560,1533362,25,119492,No Loan,16
C00936,33,147870,1033520,44,469542,No Loan,133
C00937,60,20215,1324204,25,360300,Personal Loan,38
C00938,22,125603,1378368,9,130275,No Loan,152
C00939,40,31523,1375665,62,212204,Personal Loan,169
C00940,21,88689,714038,26,30339,No Loan,169
C00941,57,43834,1609187,57,34121,Home Loan,58
C00942,29,54474,91332,37,436211,Home Loan,101
C00943,37,63066,886037,16,445248,No Loan,37
C00944,29,30400,1534155,37,376276,No Loan,158
C00945,31,145211,1309116,76,443047,No Loan,156
C00946,35,30345,259547,24,41446,Home Loan,103
C00947,44,53896,957865,26,249380,Personal Loan,8
C00948,58,48899,801747,20,126530,Car Loan,0
C00949,55,48229,315112,9,438894,No Loan,101
C00950,50,25583,1735455,29,413914,No Loan,86
C00951,51,155969,276251,31,236240,No Loan,122
C00952,25,91537,1568332,19,473468,No Loan,46
C00953,64,155639,585069,20,358486,No Loan,75
C00954,34,94807,271013,27,83404,No Loan,9
C00955,31,149648,1920991,44,310062,Personal Loan,143
C00956,29,132652,1998450,35,96666,No Loan,174
C00957,54,164401,460911,71,188307,Home Loan,42
C00958,32,91792,458638,22,6125,No Loan,151
C00959,55,151300,1585835,74,238580,Car Loan,135
C00960,55,57052,1936813,15,252428,Car Loan,74
C00961,21,66032,1832791,13,389566,Car Loan,104
C00962,60,53686,1341371,4,493867,Home Loan,25
